code,feat_0,feat_1,feat_2,feat_3,feat_4,feat_5,feat_6,feat_7,feat_8,feat_9,feat_10,feat_11,feat_12,feat_13,feat_14,feat_15,feat_16,feat_17,feat_18,feat_19,feat_20,feat_21,feat_22,feat_23,feat_24,feat_25,feat_26,feat_27,feat_28,feat_29,feat_30,feat_31,feat_32,feat_33,feat_34,feat_35,feat_36,feat_37,feat_38,feat_39,feat_40,feat_41,feat_42,feat_43,feat_44,feat_45,feat_46,feat_47,feat_48,feat_49,feat_50,feat_51,feat_52,feat_53,feat_54,feat_55,feat_56,feat_57,feat_58,feat_59,feat_60,feat_61,feat_62,feat_63,feat_64,feat_65,feat_66,feat_67,feat_68,feat_69,feat_70,feat_71,feat_72,feat_73,feat_74,feat_75,feat_76,feat_77,feat_78,feat_79,feat_80,feat_81,feat_82,feat_83,feat_84,feat_85,feat_86,feat_87,feat_88,feat_89,feat_90,feat_91,feat_92,feat_93,feat_94,feat_95,feat_96,feat_97,feat_98,feat_99,feat_100,feat_101,feat_102,feat_103,feat_104,feat_105,feat_106,feat_107,feat_108,feat_109,feat_110,feat_111,feat_112,feat_113,feat_114,feat_115,feat_116,feat_117,feat_118,feat_119,feat_120,feat_121,feat_122,feat_123,feat_124,feat_125,feat_126,feat_127
binoculars_15,-0.07269479,0.8533864,0.88619775,0.6233901,0.29699382,0.3244652,1.0471199,0.48759466,0.27936074,0.21803005,-0.035151873,0.32396087,0.20736983,0.17766663,0.35245615,0.46047664,0.33169752,0.33739373,-0.0465446,-0.16367042,0.009070487,0.38108173,-0.13514388,0.3759885,0.29404217,0.44338083,0.15497325,0.3796183,0.31691742,-0.60853237,0.08666991,0.15171254,0.5041789,0.17144828,-0.21526682,0.87264603,0.7013889,0.6415495,0.40117338,0.03967106,-0.17952704,0.23292533,0.42446333,0.75883377,-0.26944932,0.45517617,0.23650515,-0.022121795,0.5394775,0.20800693,-0.015597217,0.3112011,-0.010807446,-0.13696882,0.15480578,-0.13019708,1.2223977,1.10162,-0.12339191,1.1040626,0.36536464,0.19422807,0.35270634,-0.40731376,-0.039421,0.612396,0.3074665,0.38007942,0.44761026,0.15005818,0.58855253,-0.20710856,0.17112935,0.780115,0.7725565,-0.45033225,-0.18743569,0.9781108,0.7674496,0.59500945,0.68749624,0.49163795,-0.009787772,0.16242662,0.12931007,-0.5036674,-0.30171317,0.12727006,-0.0020029452,0.6448111,0.51559347,0.49914193,-0.09344335,-0.07231343,0.41557556,-0.19273847,0.1382831,-0.2723817,0.72489566,0.5135105,-0.07287135,0.026055902,-0.2847225,0.7753503,0.9002709,0.8784451,-0.47366962,1.4530001,-0.08217209,0.4849528,0.5288751,0.07418054,0.07788929,0.22571225,0.7475858,0.12932813,0.15543187,0.09667993,-0.14991696,0.33602807,0.09219655,0.42947972,0.59968466,0.5160482,-0.5057759,0.6926077,0.8565206,0.32772192
binoculars_16,0.3818891,0.8154787,0.6918747,-0.31167743,0.5679818,0.17985612,0.48625374,0.7943355,-0.22130759,-0.09610826,0.04582033,-0.06590984,-0.14049537,0.25901532,0.14124504,0.55594766,0.10215859,0.14175929,0.33716288,0.10247129,0.88224244,-0.036267113,-0.0098602325,-0.013031527,0.15314744,0.19386946,0.022232052,0.6444903,0.03860836,-0.06281237,0.13438077,-0.08106696,0.41457722,-0.18792257,-0.12474966,0.64490026,0.5749543,-0.01434445,0.069486454,0.07632231,-0.21677373,0.42814073,0.7387964,-0.24820004,0.09423243,0.42765844,-0.004603317,-0.21930175,-0.35048264,-0.068878144,0.28335184,0.13080497,0.035940494,0.057230566,0.019641154,0.059141688,0.32757553,0.44452012,-0.03862569,0.3581368,0.33753362,0.1009122,0.08203434,-0.14317094,0.21112141,-0.23430946,-0.0027450286,0.13601263,0.49671206,-0.13397668,0.7572036,-0.087945886,-0.0038279179,1.1486443,0.35449517,-0.052225776,0.041385587,-0.017492842,0.089953095,0.13034016,0.7605716,0.35293943,0.1885448,0.05817075,0.058656566,0.15485048,-0.14408173,0.040817454,0.05721607,0.16049233,0.10405625,0.07819883,-0.26928836,0.28471202,0.014618944,0.14682382,-0.022108871,0.18428895,0.23645134,0.51345724,-0.013363412,0.11018311,0.26856834,-0.0050176885,0.17137244,-0.099305116,0.14856265,0.6016149,-0.15394494,0.569612,0.48399895,0.37209305,0.2933596,-0.16539757,0.18096495,0.1719524,-0.016606003,0.98004186,0.10945683,0.37002233,0.6843137,0.6717217,0.38349655,0.780783,-0.0790261,0.037935436,0.573068,0.2441196
binoculars_17,0.22585209,0.58826375,0.50670505,-0.25222602,0.40855968,0.10594941,0.46319818,0.8689338,-0.14523731,-0.23351923,0.075368494,-0.09317298,-0.158159,0.22727779,0.11321661,0.39424375,-0.022796992,0.10702388,0.28702393,-0.0422102,0.77281445,0.098481394,-0.054894976,-0.036258243,0.16266933,0.17598912,-0.014413796,0.49075893,0.009187087,0.24254844,-0.005789906,-0.09096834,0.4795409,-0.2358571,-0.07065791,0.60615456,0.5749436,0.08857562,0.025319863,-0.03658838,-0.22946572,0.23800227,0.73904926,-0.22003673,-0.027067032,0.3506726,-0.0711323,-0.019388996,-0.3182396,-0.009277619,0.19556499,0.0821826,0.044251107,0.09117983,-0.14904366,0.043763407,0.3286688,0.32508963,-0.0075755296,0.40607113,0.32825089,0.08030115,0.106017105,0.024991013,0.26267573,-0.31736487,-0.089935675,0.24555174,0.42337742,-0.13414589,0.6099431,0.003565278,0.067206874,1.1883483,0.29886392,0.028766941,0.17704803,-0.14969204,-0.17903857,0.17440903,0.798046,0.31856567,0.1744363,0.055675566,0.12906986,0.053526245,-0.20480621,0.013704507,0.03531986,0.25479046,0.14870347,0.015187435,0.036175154,0.087327525,0.023302276,0.27638584,0.105469845,0.2869792,0.19264019,0.41761446,0.035773188,0.07572584,0.17916724,-0.053898945,0.055374853,-0.11108758,0.25652242,0.53241956,0.036558434,0.37555182,0.533898,0.27486268,0.11950053,-0.1167336,0.19251527,0.16227534,-0.08905079,0.9830558,0.3561628,0.19772959,0.58393955,0.52195644,0.29455668,0.7495499,-0.0039589414,-0.039284244,0.39177465,0.06875761
binoculars_18,0.018716903,0.92434084,0.2554079,0.311977,0.56384224,0.25289807,0.4713614,0.72772056,-0.021333827,0.27912876,0.022306357,0.013582243,-0.21652675,0.19501877,0.13744138,0.66878647,-0.14716916,0.62472236,0.11015569,0.23470119,0.8379588,0.10138856,-0.08264474,0.0029285923,-0.20311384,-0.124195695,0.1264479,0.7028168,0.09740022,-0.1699714,-0.14128137,0.12556386,0.25428867,0.13757175,0.01591834,0.57403594,0.16844258,0.244807,-0.1514717,0.035155,0.006522078,0.30941677,-0.005194405,0.043366738,0.22700804,0.50398827,0.20474893,-0.15840322,0.20728946,0.12704897,0.29045185,0.35475457,0.3020901,-0.013648115,0.15260787,-0.034860782,0.685172,0.78781986,-0.13425706,0.29139334,0.7655541,-0.21415071,-0.11437715,-0.20553261,-0.13193104,0.13114688,0.4635808,0.26012212,0.3325323,-0.055909883,0.3049373,-0.050572358,-0.009800604,0.30234855,0.7036747,0.14526613,0.22473335,-0.042610403,0.026718061,0.114918455,0.94874233,0.1768473,0.4003382,0.32523566,0.4218893,-0.28558162,-0.27632886,0.011950934,0.12429153,0.08360495,0.18786886,0.10545706,-0.20727013,0.5519839,-0.07658057,0.17609274,0.22063553,-0.01087524,0.47253078,0.3029894,-0.5200779,-0.016696006,0.1575759,0.054182805,0.2255788,-0.21490121,0.07172656,0.37940302,-0.08250499,0.6065016,0.3401781,0.43384498,0.042186294,0.14399226,0.4368208,0.09431323,0.16367513,0.4294405,0.2474045,0.11929886,0.6063916,0.7320594,0.30672252,0.46690497,-0.19784813,0.29956797,0.5320194,0.499815
binoculars_2,-0.15254532,0.6020661,0.74694663,0.57821965,-0.01580184,0.07196742,0.43504936,-0.29653087,-0.07048766,0.7124595,0.6882064,0.5692809,-0.31646276,0.9585497,-0.3361559,0.68302184,0.4855375,0.23138255,0.61856836,-0.04808532,-0.056468796,0.3238757,0.24146035,0.44977194,0.5633272,-0.49269426,0.5353744,0.7265253,0.27716208,0.31285012,0.061560474,1.0485357,-0.39062917,0.7346141,-0.14167768,0.9781101,-0.49650306,0.16915958,0.52063316,0.57299966,-0.02791606,0.11383496,0.17024983,0.3594867,0.26198053,0.5649396,0.855554,-0.31453383,0.7617612,-0.053648114,0.574279,0.8984828,0.13902162,-0.07899535,0.2756048,0.06407212,0.48685154,0.7583792,-0.3886313,0.1548983,0.7623875,-0.11248347,0.34275135,-0.40027088,-0.4157178,0.9515868,1.1634372,0.62703353,0.14064552,0.62656206,0.59977347,0.029986475,0.5899327,-0.07854652,1.030657,0.05450866,0.040074274,0.06954686,0.012468065,0.14123794,0.59574074,0.7072797,1.0321068,0.47280508,0.43416694,-0.46747828,0.16717097,-0.04246819,0.33714908,0.39634204,0.621106,0.93965775,0.12459564,0.74571735,0.22787516,-0.14585343,-0.08098945,-0.0636294,0.8547502,0.0679058,0.4994009,0.41180718,0.8707223,0.61027056,0.83197445,0.47895885,-0.22251083,0.0824273,-0.392893,0.1985601,-0.005161371,0.05070446,0.13036701,0.58548456,0.75806004,-0.079710916,0.7237012,-0.066094235,-0.5774165,0.21958306,0.5451047,0.7048995,0.4360687,0.43870738,-0.3720502,0.3070651,0.40351793,0.7238272
binoculars_20,0.1984296,0.67186546,0.6950474,-0.025950853,0.77775025,0.12518743,0.31989938,0.5781743,-0.15776728,0.051486786,0.20025495,0.21428731,0.15925057,-0.042903755,0.24268945,0.48808113,-0.0037198104,0.15003052,0.38951942,0.18537878,0.70016533,0.15528667,0.21000877,-0.062219486,0.36218688,0.010502636,0.41897026,0.49710718,-0.16033618,-0.0011785626,-0.026603017,0.0025136992,0.39920917,-0.1934348,-0.28176725,0.6761926,0.23770031,-0.03565712,-0.17751572,-0.20501497,-0.33616346,0.14337108,0.6068032,-0.30579478,0.23494686,0.5782421,0.07322083,-0.16732503,0.1914812,0.093184546,0.37922683,0.13492344,0.2264486,-0.12888905,-0.13819365,-0.070542514,0.5274174,0.64300454,0.013198078,0.42437637,0.47832954,-0.098073825,0.06410891,-0.08597672,-0.061900236,-0.24325994,-0.16435105,-0.0028597098,0.18692094,-0.25414133,0.68235916,0.24655381,0.25022817,0.83735925,0.5979514,0.08320047,0.3728754,-0.16834025,0.087485805,-0.0057541505,0.6401841,0.47103426,0.2833704,0.325702,0.2049011,-0.058722716,0.0907477,0.060455374,0.31443384,0.25064296,-0.026744174,0.22420427,0.047544546,0.42159832,-0.2996369,0.22773564,0.2205122,0.032913543,0.51701677,0.48062745,0.23060893,0.07125684,0.18549995,0.08999779,0.25646803,-0.018150881,-0.07775359,0.37028262,-0.055837423,0.42345524,0.58465445,0.09205334,0.041507486,0.10888739,0.24789725,0.09493164,0.18283802,1.0290722,0.3019269,0.24788699,0.51225966,0.8975525,0.12380813,0.40194252,0.06486986,-0.052740596,0.02904548,0.33711183
binoculars_23,0.3504277,0.04813259,0.12951624,0.13724618,0.42356542,1.0802089,0.0010038652,1.4257226,-0.2726125,-0.08530201,0.29410213,-0.17912792,-0.101627424,0.31469226,-0.28788465,0.13932939,-0.20791855,1.0630052,0.3823651,0.11253969,0.6862071,0.17017487,0.26264113,-0.09847872,0.072913855,-0.08486584,0.58776754,0.42507118,0.19398068,0.08830273,-0.106875576,0.47105774,0.23545721,-0.26894808,0.060435317,0.8359834,-0.1887355,0.7281323,-0.32638976,-0.17947546,-0.54191875,0.19758406,0.41826656,-0.22905974,0.5674926,0.7447885,0.3013574,0.0752408,-0.29499188,0.45402825,0.23982382,0.027038567,0.74345255,0.10403825,0.6535803,0.3411298,0.21930954,0.23850942,-0.35132486,0.20245901,0.9167631,0.1078046,0.2245386,0.25599283,0.5810902,0.0007485971,0.09469621,0.04855457,-0.16347916,0.04496969,0.15731204,0.4193582,-0.03946391,-0.052502483,1.4482477,0.21670741,0.41334122,-0.043609057,-0.05229233,0.38177523,0.47490785,0.25789925,0.25527203,1.0023885,0.81245285,-0.32276478,0.17931181,0.17766868,0.35528383,0.04308921,0.46409187,0.32767108,-0.20935155,0.99471015,0.23753901,0.051104896,1.0593082,0.29992533,0.3447656,-0.06987577,-0.20270708,0.40241367,0.5373004,0.14025572,-0.2222811,-0.23566988,0.8143574,-0.22039758,0.42385873,0.7308157,0.0058123227,1.3259078,0.1983432,-0.2713479,0.15212905,-0.041728135,-0.013581231,0.6830695,0.5152582,-0.2740105,-0.028988197,-0.17623398,0.101137474,-0.27810708,0.06539764,0.1626604,0.1426611,0.61916536
binoculars_24,0.26778588,0.88953906,0.63927656,-0.16507202,0.58203405,0.18944427,0.32814953,0.76924044,-0.06064871,-0.21966405,0.017750826,0.1407324,-0.07934868,0.17967775,0.35578293,0.43046734,-0.07818225,0.41238695,0.12639484,0.11848907,0.7891348,-0.01782122,-0.050751157,0.0103480145,0.18001439,0.036362525,0.17816421,0.68772113,-0.05490165,-0.10532785,0.19188328,-0.10054767,0.33725458,-0.22552466,-0.13112807,0.62131137,0.5672736,-0.010407213,-0.119357444,-0.100791566,-0.27313563,0.2987942,0.8631075,-0.35852128,0.048928056,0.2948201,-0.015218907,-0.14503813,-0.15226558,-0.027291946,0.26995885,0.18372709,0.23917562,-0.03394157,-0.14678365,-0.0041878857,0.36990747,0.5674967,-0.0525767,0.40937075,0.36429444,0.12351076,0.12787908,-0.028316189,0.13614151,-0.31805962,-0.2041384,0.093172915,0.40965706,-0.31915033,0.58918107,-0.0074610338,0.11969967,0.9569377,0.40021706,-0.07324778,0.23445225,0.05450849,-0.07760918,0.08045903,0.83999944,0.25933495,0.008336566,0.105610125,0.1920993,0.09364832,-0.12773627,-0.013956359,0.24058522,0.33522552,0.08156285,0.12619096,-0.11782552,0.3873288,-0.06529812,0.19315058,0.1891398,0.14696589,0.16619691,0.5793184,0.16317034,0.24666911,0.11054382,0.05507245,0.053393498,-0.23393014,0.08452001,0.5745651,-0.09488379,0.5801508,0.5267758,0.31564638,0.1493467,0.020807493,0.3222291,0.15852764,-0.24409997,0.80533487,0.43231422,0.19517371,0.50372493,0.62684304,0.30571076,0.7225905,0.14929453,0.3163141,0.6107052,0.20826356
binoculars_25,0.06805976,0.64367807,0.49446207,0.080614015,0.6362849,0.64354336,0.16626745,0.8351213,-0.25829092,0.03177839,0.13656917,0.106058866,0.14534909,0.2557503,0.35174924,0.27975312,-0.11717403,0.5338254,0.47596806,-0.0053747166,0.68985015,0.08115389,0.14403933,0.102689594,0.08610962,-0.34352374,0.44808674,1.0387204,0.114577204,-0.09492455,0.20660524,0.2724139,0.16085602,0.22832343,-0.23310414,1.0517863,0.22285816,0.32836202,-0.044910774,-0.070110865,-0.22713655,0.6344239,0.2588801,-0.26136458,0.18620245,0.37625176,0.16730341,0.062358845,0.09624765,-0.15210757,0.53735423,0.22534174,0.6095545,-0.07357237,0.26536873,-0.09004991,0.434881,0.41914183,-0.15835243,0.5942991,0.6011296,0.16261517,0.041130606,-0.267537,0.27275935,0.11639424,0.01770489,-0.1593634,0.3273805,-0.1267045,0.7739178,0.09941738,0.38073403,0.42217836,0.64047813,-0.041612692,0.37824267,0.026202949,-0.07261163,0.3153672,0.8584082,0.36144686,0.24082339,0.57104486,0.3345319,-0.20817602,0.101409346,-0.082440965,0.36225608,-0.12209107,0.47484142,0.3248035,-0.3187365,0.5540564,-0.12758915,0.00064441934,0.24353139,-0.008944109,0.42751646,0.2795421,-0.06478434,0.29756922,0.4038458,-0.021701748,0.05015132,-0.27136943,0.16839454,0.41351438,-0.16350971,0.5940376,0.33188742,0.50280243,0.14089364,0.23232211,0.3643279,0.0077833273,0.22746465,0.83093965,0.4207055,0.19879755,0.15720373,0.71563894,0.3524531,0.74379456,-0.007279725,0.2795613,0.4480991,0.3028311
binoculars_26,0.12319805,0.7593597,0.5808014,-0.058454078,0.57767093,0.34087905,0.24788928,0.69190204,-0.09515216,-0.119972385,0.25901857,0.32949898,0.066671826,0.3359158,0.34505755,0.17711322,0.1182169,0.31955644,0.27688205,0.13222274,0.70784026,0.13398348,0.02885098,0.06615007,0.19756855,-0.05509855,0.28457507,0.72336996,-0.12196396,0.10097063,0.1933545,0.14750548,0.22394112,0.034751903,-0.25057286,0.5963601,0.32260647,0.103261754,-0.004920777,0.019038722,-0.046470318,0.38106585,0.59351456,-0.19822808,0.032472953,0.23682034,0.25900573,-0.12362601,-0.17885485,-0.014426008,0.20831645,0.14780687,0.24513969,0.068205595,-0.05321668,-0.20844597,0.44991875,0.32643566,-0.22657155,0.29873163,0.33461827,0.16482079,0.20670654,-0.018320318,0.3126658,-0.14536825,0.007499449,-0.07175559,0.31929561,-0.17700242,0.7078701,0.009956874,0.19593643,0.78522867,0.4272573,-0.11759963,0.23813114,-0.03225987,0.03418435,0.15497339,0.8718742,0.3699296,0.30161005,0.17598462,0.19978672,-0.218891,0.07595387,-0.15781598,0.2139458,-0.04189773,0.16393276,0.13421106,-0.107084125,0.21477285,0.010528732,-0.06379165,0.2254188,0.23916559,0.35028964,0.46550515,0.06771349,0.19941436,0.23813978,0.010119897,0.09671678,-0.27218089,0.059603136,0.5469974,-0.18397547,0.36814892,0.57662845,0.20034954,0.16517965,0.010519069,0.35897297,0.28122455,-0.066907264,0.5395934,0.42882964,0.23728827,0.53961694,0.6286547,0.5029842,0.79349595,-0.08995421,0.2638878,0.4273326,0.1704621
binoculars_27,-0.038172625,0.5481918,0.5930514,0.4465911,0.30433607,0.03390097,0.37873963,0.8847574,-0.020017505,0.12391154,0.4884435,-0.2970089,-0.101889096,0.410068,0.048268482,0.4697586,0.104499094,0.06255238,0.43371212,0.06660474,0.45290923,0.25579366,-0.17745528,0.22216967,0.6184325,0.20682493,0.22264184,0.4535695,0.0021712705,0.091933265,-0.090264834,0.40844366,0.397388,0.24428278,-0.062830254,0.37386253,0.37910327,-0.114794105,0.0995495,0.23112646,-0.3628186,-0.08975886,0.34306473,0.21496375,-0.15913244,0.19029024,0.28263056,-0.031760935,-0.12270192,-0.21496844,0.5604042,0.31977522,-0.21468821,0.23815969,0.012151733,0.01905293,0.4582784,0.6003281,0.10323029,0.38910314,0.61169624,0.21091206,0.29271847,-0.4294126,-0.09466218,0.6732153,0.34586596,0.34688374,0.47872823,-0.026958738,0.9500645,-0.07920964,0.15311132,1.2371728,0.29772568,0.046293873,-0.2752881,0.17889531,0.21279511,-0.04056325,0.7298903,0.49203613,0.35955182,-0.14218198,0.22258246,-0.33915347,0.045325525,-0.103896245,0.19561486,0.10916269,0.42166883,0.36721784,-0.09355916,-0.18843016,0.3024766,0.14777395,0.044967122,-0.115133435,0.96104455,0.35370705,-0.31996432,-0.24426539,0.07902269,0.2287085,0.23605023,0.06365865,-0.08671956,0.75043744,0.043579973,0.6576136,0.6519464,-0.06784338,-0.23889871,-0.012614518,0.4027152,0.09132045,0.6646293,0.9462738,-0.21376508,0.30123922,0.69546986,0.7079432,0.30628437,0.39007288,-0.26568365,0.011776216,0.47654885,0.42911646
binoculars_28,0.20949356,0.672597,0.4113824,0.12646745,0.24506299,0.16546726,0.33332714,0.8415083,0.09225661,-0.16377954,0.002288811,-0.1513324,0.10915834,0.16215622,0.19754359,0.63995385,0.06567473,0.12888464,0.41124722,0.18527831,0.6762684,0.13935804,-0.049392343,-0.10460603,0.41690952,0.20485161,-0.022777352,0.29982048,-0.03522659,-0.1052613,0.08658691,-0.16944647,0.31800547,-0.17593211,-0.06595751,0.618178,0.42418456,-0.044863854,0.14731392,-0.037650853,-0.27595744,0.13920856,0.60040385,-0.2963524,0.013137473,0.4542061,0.12894353,0.02033402,-0.20904237,0.08481036,0.20184791,-0.07320808,0.014562703,-0.042313743,0.07862054,0.046075642,0.4460136,0.57617533,0.0538263,0.55201757,0.49512213,0.1571695,0.19844502,-0.21003968,0.09990001,-0.20703633,-0.066578776,0.28798717,0.65416604,-0.24709763,0.4955595,-0.23892435,-0.08478729,1.2266325,0.27140346,-0.101918824,0.2034696,0.004238475,0.13939127,0.29418617,0.5045639,0.17055549,0.100452825,0.10096674,0.052134864,-0.006059509,-0.10730329,0.039505947,0.2340757,0.27372468,-0.018905321,0.1272521,-0.122590914,0.22277412,0.14469187,0.20893297,0.21461764,0.098320074,0.4466312,0.49966815,-0.05420936,0.14922138,0.30109435,-0.07229602,-0.038150564,-0.035561703,0.09973484,0.5680679,-0.11701072,0.5619655,0.6138275,0.3213187,0.18070783,-0.03805305,-0.014368333,0.2950712,-0.053896703,0.84131247,0.07831067,0.343671,0.6067729,0.7050088,0.14901413,0.6841306,-0.08266632,0.046700053,0.21268171,0.27488035
binoculars_29,0.11578143,0.8465556,0.78776145,-0.027708631,0.7296636,0.34300274,0.18047497,0.64289486,-0.1284053,-0.001478171,0.25337705,0.35051823,0.099476725,0.39013937,0.35282463,0.2213383,0.0009492487,0.35056138,0.2526664,0.121448874,0.7338141,0.14359519,0.20582184,0.02481173,0.103721485,-0.083455145,0.45433474,0.83680415,-0.13684736,0.0068503562,0.22414856,0.10043344,0.16196097,0.09439683,-0.27616706,0.7300549,0.25788975,0.027185552,-0.012559816,-0.0037555024,-0.13332872,0.27951875,0.5362998,-0.33469307,0.2759425,0.20245737,0.40868253,-0.24756958,-0.12224085,-0.08804706,0.27361763,0.1369036,0.17864466,0.13478608,0.04188303,-0.32436603,0.38931304,0.41319957,-0.34630984,0.36877528,0.23687649,0.08062962,0.3520274,-0.016889062,0.37757155,-0.13401037,0.027280828,-0.016657043,0.26296502,-0.12768304,0.8210209,-0.03252964,0.19685256,0.70408887,0.3395204,-0.09999349,0.2563094,-0.15951729,-0.12893522,0.227231,0.77595675,0.49755585,0.33514312,0.22828567,0.38585234,-0.1858716,0.121162534,-0.05559699,0.23822053,0.027212393,0.18034995,0.1394166,-0.18384464,0.3567392,-0.087798566,0.031879883,0.2966858,0.1570721,0.54022,0.43148306,0.14610666,0.16334441,0.28614402,0.053530104,0.23515289,-0.34260163,-0.17972863,0.56538653,-0.1923468,0.5295823,0.46445727,0.18355024,0.27048007,0.03843578,0.32519752,0.20386478,-0.03521266,0.5245648,0.42324457,0.32142353,0.69950265,0.60022104,0.38447642,0.65169656,-0.26109517,0.28938732,0.5050911,0.25878364
binoculars_3,-0.07761019,0.8465223,0.5027663,-0.06940724,0.44615632,-0.089872316,0.33304253,0.71613705,0.05379407,-0.2011199,-0.07646919,0.06387671,-0.017988691,-0.15606254,0.1676135,0.58648616,-0.049416553,0.20483887,0.32214877,-0.091507085,0.5183234,0.1747675,-0.04138626,-0.046753347,0.23789003,0.1236632,0.22529042,0.53794533,0.124276474,-0.12137655,0.12913713,-0.12888661,0.33254826,-0.20699781,-0.13126245,0.57875204,0.55975664,0.007105306,-0.010139644,0.13459638,-0.22322214,0.37819698,0.60992515,-0.29711533,-0.08450174,0.3056132,0.030509617,-0.18061079,-0.31017092,0.12521902,0.29819608,0.044263195,-0.05782215,-0.06773292,-0.1246077,-0.15831041,0.52585745,0.60748494,-0.065076046,0.4463165,0.19281396,0.19274025,0.10054287,-0.16605148,-0.060965605,-0.09944175,0.0010410063,0.013255617,0.69144326,-0.18212548,0.6772514,-0.24994728,-0.028729405,1.2874823,0.20129135,0.037929624,0.13950294,0.07230407,0.06033735,0.14037055,0.6223064,0.18034749,-0.035097186,0.14764842,0.18279797,0.018188074,-0.12410803,0.05645669,0.08183167,0.14249572,0.008886589,0.16657704,-0.17210883,0.12996423,-0.092800744,0.24242201,-0.025104467,0.1304239,0.43561333,0.5457831,-0.009105291,-0.050917454,0.02328306,0.100638,0.22809424,-0.20256191,-0.1433869,0.6419467,-0.009725323,0.44603997,0.7770968,0.040155046,0.021923885,-0.055118576,0.34802437,0.115370534,-0.02662275,0.8616011,0.12157144,0.38901842,0.5465074,0.72850996,0.243223,0.6970144,-0.09714886,0.08614397,0.41148394,0.12808901
binoculars_31,-0.046565913,0.62840575,0.41974807,0.06856809,0.53586,0.21422274,0.40107974,0.8642938,-0.1670199,0.13149902,0.16573985,0.09987061,0.1132669,0.45404506,0.17758462,0.28031155,-0.10078585,0.32874063,0.1699813,0.06916885,0.5096163,0.22336903,-0.07231531,0.057134934,0.21135867,0.22151533,0.13683996,0.6755433,-0.10651882,0.11795793,-0.07400815,0.3291133,0.3628814,0.04414033,-0.18968752,0.5010655,0.39379814,0.050945155,0.027969807,0.0224495,-0.19254375,0.39200848,0.37138668,-0.07673895,-0.2527741,0.035970464,0.03941919,-0.107746124,-0.2052291,-0.19323853,0.34525058,0.116465345,0.18314657,0.12465508,0.08322502,-0.098148614,0.4303182,0.3012799,0.12157173,0.3412222,0.24345626,0.026850186,0.18291835,-0.1739936,0.23362115,0.10621226,0.08470382,-0.050617985,0.36709294,-0.12158728,0.69732916,-0.08136767,0.08778015,0.9522357,0.40531382,0.003076911,0.09331262,0.07385118,0.058363788,0.0044926433,0.7138727,0.5081776,0.20922731,0.1921365,0.2197338,-0.24980372,-0.06480113,-0.06655528,0.19762823,0.03956846,0.37752786,0.07410335,-0.055675812,-0.07583774,0.03552214,-0.052483775,0.09798317,-0.01823134,0.5059376,0.2570876,-0.20061581,0.035993513,0.05110088,-0.055146195,0.18824993,-0.23319325,0.23318496,0.6509906,-0.011659133,0.35404664,0.47993702,0.38696167,-0.097965315,0.033145018,0.25359905,0.0284377,0.10647091,0.6822763,0.17586227,0.22180581,0.7266687,0.76289046,0.42523384,0.8477595,-0.23730204,-0.02724173,0.3810742,0.13216753
binoculars_32,0.33885363,0.48963842,0.35470012,-0.076437175,0.61903244,0.42590785,0.35699728,0.96413404,-0.25143746,0.24286057,0.14599507,0.15118097,-0.13870327,0.4799162,0.32924527,0.1687518,-0.02824558,0.66039836,0.1801618,-0.19894484,0.8325962,-0.012690825,-0.020550996,0.016779635,-0.0990812,-0.08703314,0.07004467,0.9361707,0.05237213,-0.04468342,0.01195362,0.20275405,0.19672921,0.18652266,-0.11494201,0.7688368,0.48550284,0.35794896,0.004102353,0.0033333525,-0.25655723,0.648768,0.42282143,-0.18239667,0.12982976,0.13770792,0.225285,0.016985938,-0.35228336,-0.051096976,0.26978233,0.1692554,0.22443525,-0.03372435,0.2520303,-0.03491564,0.3888514,0.31198716,-0.19425766,0.19186394,0.23986581,0.118030384,0.099404775,0.014714133,0.55533916,-0.025596155,0.15437599,-0.22898753,0.25179434,-0.13658836,0.75135434,2.4192035e-05,0.060782835,0.7031292,0.6172663,-0.013955124,0.24846071,0.0752749,0.04516792,0.26037148,1.0002884,0.37916997,0.39455742,0.3211347,0.23992151,-0.093027994,-0.032385014,0.13499875,0.11810387,-0.12973739,0.40427676,0.19028562,-0.15807627,0.28735113,0.038581546,0.05771977,0.20761877,0.36537862,0.05462301,0.41597173,-0.2439119,0.19224587,0.19804624,-0.11543889,0.017869262,-0.11530461,0.27624115,0.56730497,-0.13100027,0.5023932,0.1948838,0.918432,0.3756058,-0.12160139,0.271192,0.14402959,0.08839398,0.65321434,0.26990095,0.054653347,0.44905686,0.6857061,0.62646735,0.8588048,-0.19315621,0.28434953,0.6437946,0.076376855
