code,pose,category,intent,filepath,max_length,min_length,cluster,split
gamecontroller_maya13,000042_use_o43112,gamecontroller,use,data/oakink_shadow_dataset_valid_force_noise_accept_1/gamecontroller_maya13/000042_use_o43112.json,0.1442007,0.0587146999999999,3,train
cylinder_bottle_s147,000018_handover_s15147,cylinder_bottle,handover,data/oakink_shadow_dataset_valid_force_noise_accept_1/cylinder_bottle_s147/000018_handover_s15147.json,0.273828,0.067226,17,test
cylinder_bottle_s147,005535_handover_another_s15147,cylinder_bottle,handover,data/oakink_shadow_dataset_valid_force_noise_accept_1/cylinder_bottle_s147/005535_handover_another_s15147.json,0.273828,0.067226,14,test
cylinder_bottle_s147,001106_handover_s15147,cylinder_bottle,handover,data/oakink_shadow_dataset_valid_force_noise_accept_1/cylinder_bottle_s147/001106_handover_s15147.json,0.273828,0.067226,17,test
cylinder_bottle_s147,000770_use_s15147,cylinder_bottle,use,data/oakink_shadow_dataset_valid_force_noise_accept_1/cylinder_bottle_s147/000770_use_s15147.json,0.273828,0.067226,17,test
cylinder_bottle_s147,000301_use_s15147,cylinder_bottle,use,data/oakink_shadow_dataset_valid_force_noise_accept_1/cylinder_bottle_s147/000301_use_s15147.json,0.273828,0.067226,14,test
cylinder_bottle_s147,006327_use_s15147,cylinder_bottle,use,data/oakink_shadow_dataset_valid_force_noise_accept_1/cylinder_bottle_s147/006327_use_s15147.json,0.273828,0.067226,14,test
cylinder_bottle_s147,000605_liftup_s15147,cylinder_bottle,liftup,data/oakink_shadow_dataset_valid_force_noise_accept_1/cylinder_bottle_s147/000605_liftup_s15147.json,0.273828,0.067226,17,test
cylinder_bottle_s147,001261_liftup_s15147,cylinder_bottle,liftup,data/oakink_shadow_dataset_valid_force_noise_accept_1/cylinder_bottle_s147/001261_liftup_s15147.json,0.273828,0.067226,2,test
cylinder_bottle_s147,005111_liftup_s15147,cylinder_bottle,liftup,data/oakink_shadow_dataset_valid_force_noise_accept_1/cylinder_bottle_s147/005111_liftup_s15147.json,0.273828,0.067226,17,test
cylinder_bottle_s147,000939_hold_s15147,cylinder_bottle,hold,data/oakink_shadow_dataset_valid_force_noise_accept_1/cylinder_bottle_s147/000939_hold_s15147.json,0.273828,0.067226,14,test
bottle_s003,002162_handover_another_S16003,bottle,handover,data/oakink_shadow_dataset_valid_force_noise_accept_1/bottle_s003/002162_handover_another_S16003.json,0.1370529,0.029388,12,train
bottle_s003,002203_handover_another_S16003,bottle,handover,data/oakink_shadow_dataset_valid_force_noise_accept_1/bottle_s003/002203_handover_another_S16003.json,0.1370529,0.029388,12,train
bottle_s003,002162_handover_S16003,bottle,handover,data/oakink_shadow_dataset_valid_force_noise_accept_1/bottle_s003/002162_handover_S16003.json,0.1370529,0.029388,12,train
bowl_s151,000755_use_s12151,bowl,use,data/oakink_shadow_dataset_valid_force_noise_accept_1/bowl_s151/000755_use_s12151.json,0.1403532,0.0663903999999999,3,train
bowl_s151,000328_use_s12151,bowl,use,data/oakink_shadow_dataset_valid_force_noise_accept_1/bowl_s151/000328_use_s12151.json,0.1403532,0.0663903999999999,3,train
bowl_s151,000545_use_s12151,bowl,use,data/oakink_shadow_dataset_valid_force_noise_accept_1/bowl_s151/000545_use_s12151.json,0.1403532,0.0663903999999999,3,train
bowl_s151,000403_hold_s12151,bowl,hold,data/oakink_shadow_dataset_valid_force_noise_accept_1/bowl_s151/000403_hold_s12151.json,0.1403532,0.0663903999999999,3,train
bowl_s151,000830_hold_s12151,bowl,hold,data/oakink_shadow_dataset_valid_force_noise_accept_1/bowl_s151/000830_hold_s12151.json,0.1403532,0.0663903999999999,3,train
bowl_s151,000906_liftup_s12151,bowl,liftup,data/oakink_shadow_dataset_valid_force_noise_accept_1/bowl_s151/000906_liftup_s12151.json,0.1403532,0.0663903999999999,3,train
bowl_s151,000687_liftup_s12151,bowl,liftup,data/oakink_shadow_dataset_valid_force_noise_accept_1/bowl_s151/000687_liftup_s12151.json,0.1403532,0.0663903999999999,3,train
bowl_s151,000979_liftup_s12151,bowl,liftup,data/oakink_shadow_dataset_valid_force_noise_accept_1/bowl_s151/000979_liftup_s12151.json,0.1403532,0.0663903999999999,3,train
bowl_s151,000109_handover_s12151,bowl,handover,data/oakink_shadow_dataset_valid_force_noise_accept_1/bowl_s151/000109_handover_s12151.json,0.1403532,0.0663903999999999,0,train
bowl_s151,000613_handover_another_s12151,bowl,handover,data/oakink_shadow_dataset_valid_force_noise_accept_1/bowl_s151/000613_handover_another_s12151.json,0.1403532,0.0663903999999999,0,train
cylinder_bottle_s191,000027_handover_s15191,cylinder_bottle,handover,data/oakink_shadow_dataset_valid_force_noise_accept_1/cylinder_bottle_s191/000027_handover_s15191.json,0.1951584,0.0662984,17,train
cylinder_bottle_s191,003814_handover_s15191,cylinder_bottle,handover,data/oakink_shadow_dataset_valid_force_noise_accept_1/cylinder_bottle_s191/003814_handover_s15191.json,0.1951584,0.0662984,12,train
cylinder_bottle_s191,004348_handover_another_s15191,cylinder_bottle,handover,data/oakink_shadow_dataset_valid_force_noise_accept_1/cylinder_bottle_s191/004348_handover_another_s15191.json,0.1951584,0.0662984,0,train
cylinder_bottle_s191,001272_liftup_s15191,cylinder_bottle,liftup,data/oakink_shadow_dataset_valid_force_noise_accept_1/cylinder_bottle_s191/001272_liftup_s15191.json,0.1951584,0.0662984,4,train
cylinder_bottle_s191,005143_liftup_s15191,cylinder_bottle,liftup,data/oakink_shadow_dataset_valid_force_noise_accept_1/cylinder_bottle_s191/005143_liftup_s15191.json,0.1951584,0.0662984,13,train
cylinder_bottle_s191,000616_liftup_s15191,cylinder_bottle,liftup,data/oakink_shadow_dataset_valid_force_noise_accept_1/cylinder_bottle_s191/000616_liftup_s15191.json,0.1951584,0.0662984,14,train
cylinder_bottle_s191,004727_use_s15191,cylinder_bottle,use,data/oakink_shadow_dataset_valid_force_noise_accept_1/cylinder_bottle_s191/004727_use_s15191.json,0.1951584,0.0662984,14,train
cylinder_bottle_s191,000782_use_s15191,cylinder_bottle,use,data/oakink_shadow_dataset_valid_force_noise_accept_1/cylinder_bottle_s191/000782_use_s15191.json,0.1951584,0.0662984,6,train
cylinder_bottle_s191,006359_use_s15191,cylinder_bottle,use,data/oakink_shadow_dataset_valid_force_noise_accept_1/cylinder_bottle_s191/006359_use_s15191.json,0.1951584,0.0662984,12,train
cylinder_bottle_s191,000476_hold_s15191,cylinder_bottle,hold,data/oakink_shadow_dataset_valid_force_noise_accept_1/cylinder_bottle_s191/000476_hold_s15191.json,0.1951584,0.0662984,18,train
cylinder_bottle_s191,000951_hold_s15191,cylinder_bottle,hold,data/oakink_shadow_dataset_valid_force_noise_accept_1/cylinder_bottle_s191/000951_hold_s15191.json,0.1951584,0.0662984,14,train
cylinder_bottle_s435,006141_liftup_s15435,cylinder_bottle,liftup,data/oakink_shadow_dataset_valid_force_noise_accept_1/cylinder_bottle_s435/006141_liftup_s15435.json,0.1776712,0.1071522,0,test
cylinder_bottle_s435,005340_liftup_s15435,cylinder_bottle,liftup,data/oakink_shadow_dataset_valid_force_noise_accept_1/cylinder_bottle_s435/005340_liftup_s15435.json,0.1776712,0.1071522,17,test
cylinder_bottle_s435,007455_handover_s15435,cylinder_bottle,handover,data/oakink_shadow_dataset_valid_force_noise_accept_1/cylinder_bottle_s435/007455_handover_s15435.json,0.1776712,0.1071522,5,test
cylinder_bottle_s435,004536_handover_s15435,cylinder_bottle,handover,data/oakink_shadow_dataset_valid_force_noise_accept_1/cylinder_bottle_s435/004536_handover_s15435.json,0.1776712,0.1071522,5,test
cylinder_bottle_s435,007084_handover_s15435,cylinder_bottle,handover,data/oakink_shadow_dataset_valid_force_noise_accept_1/cylinder_bottle_s435/007084_handover_s15435.json,0.1776712,0.1071522,2,test
cylinder_bottle_s435,007200_use_s15435,cylinder_bottle,use,data/oakink_shadow_dataset_valid_force_noise_accept_1/cylinder_bottle_s435/007200_use_s15435.json,0.1776712,0.1071522,17,test
headphones_s135,000145_use_s41135,headphones,use,data/oakink_shadow_dataset_valid_force_noise_accept_1/headphones_s135/000145_use_s41135.json,0.1544771999999999,0.0503218,0,train
headphones_s135,000336_use_s41135,headphones,use,data/oakink_shadow_dataset_valid_force_noise_accept_1/headphones_s135/000336_use_s41135.json,0.1544771999999999,0.0503218,19,train
headphones_s135,000221_handover_s41135,headphones,handover,data/oakink_shadow_dataset_valid_force_noise_accept_1/headphones_s135/000221_handover_s41135.json,0.1544771999999999,0.0503218,4,train
headphones_s135,000181_handover_s41135,headphones,handover,data/oakink_shadow_dataset_valid_force_noise_accept_1/headphones_s135/000181_handover_s41135.json,0.1544771999999999,0.0503218,11,train
headphones_s135,000109_handover_another_s41135,headphones,handover,data/oakink_shadow_dataset_valid_force_noise_accept_1/headphones_s135/000109_handover_another_s41135.json,0.1544771999999999,0.0503218,11,train
headphones_s135,000068_hold_s41135,headphones,hold,data/oakink_shadow_dataset_valid_force_noise_accept_1/headphones_s135/000068_hold_s41135.json,0.1544771999999999,0.0503218,11,train
headphones_s135,000294_hold_s41135,headphones,hold,data/oakink_shadow_dataset_valid_force_noise_accept_1/headphones_s135/000294_hold_s41135.json,0.1544771999999999,0.0503218,11,train
headphones_s135,000383_hold_s41135,headphones,hold,data/oakink_shadow_dataset_valid_force_noise_accept_1/headphones_s135/000383_hold_s41135.json,0.1544771999999999,0.0503218,11,train
contactpose_hammer,000023_handover_C22001,hammer,handover,data/oakink_shadow_dataset_valid_force_noise_accept_1/contactpose_hammer/000023_handover_C22001.json,0.208782,0.0254105,19,test
contactpose_hammer,000043_handover_C22001,hammer,handover,data/oakink_shadow_dataset_valid_force_noise_accept_1/contactpose_hammer/000043_handover_C22001.json,0.208782,0.0254105,10,test
contactpose_hammer,000043_handover_another_C22001,hammer,handover,data/oakink_shadow_dataset_valid_force_noise_accept_1/contactpose_hammer/000043_handover_another_C22001.json,0.208782,0.0254105,19,test
contactpose_hammer,000011_use_C22001,hammer,use,data/oakink_shadow_dataset_valid_force_noise_accept_1/contactpose_hammer/000011_use_C22001.json,0.208782,0.0254105,10,test
contactpose_hammer,000044_use_C22001,hammer,use,data/oakink_shadow_dataset_valid_force_noise_accept_1/contactpose_hammer/000044_use_C22001.json,0.208782,0.0254105,10,test
contactpose_hammer,000010_use_C22001,hammer,use,data/oakink_shadow_dataset_valid_force_noise_accept_1/contactpose_hammer/000010_use_C22001.json,0.208782,0.0254105,7,test
bottle15,000281_use_A15015,cylinder_bottle,use,data/oakink_shadow_dataset_valid_force_noise_accept_1/bottle15/000281_use_A15015.json,0.1889286,0.078697,6,train
bottle15,000750_use_A15015,cylinder_bottle,use,data/oakink_shadow_dataset_valid_force_noise_accept_1/bottle15/000750_use_A15015.json,0.1889286,0.078697,6,train
bottle15,000000_handover_A15015,cylinder_bottle,handover,data/oakink_shadow_dataset_valid_force_noise_accept_1/bottle15/000000_handover_A15015.json,0.1889286,0.078697,2,train
bottle15,001086_handover_A15015,cylinder_bottle,handover,data/oakink_shadow_dataset_valid_force_noise_accept_1/bottle15/001086_handover_A15015.json,0.1889286,0.078697,2,train
bottle15,000000_handover_another_A15015,cylinder_bottle,handover,data/oakink_shadow_dataset_valid_force_noise_accept_1/bottle15/000000_handover_another_A15015.json,0.1889286,0.078697,6,train
bottle15,000585_liftup_A15015,cylinder_bottle,liftup,data/oakink_shadow_dataset_valid_force_noise_accept_1/bottle15/000585_liftup_A15015.json,0.1889286,0.078697,6,train
cylinder_bottle_s336,002092_handover_s15336,cylinder_bottle,handover,data/oakink_shadow_dataset_valid_force_noise_accept_1/cylinder_bottle_s336/002092_handover_s15336.json,0.2128519999999999,0.055465,0,test
cylinder_bottle_s336,004133_handover_s15336,cylinder_bottle,handover,data/oakink_shadow_dataset_valid_force_noise_accept_1/cylinder_bottle_s336/004133_handover_s15336.json,0.2128519999999999,0.055465,0,test
cylinder_bottle_s336,002609_handover_another_s15336,cylinder_bottle,handover,data/oakink_shadow_dataset_valid_force_noise_accept_1/cylinder_bottle_s336/002609_handover_another_s15336.json,0.2128519999999999,0.055465,0,test
cylinder_bottle_s336,006478_use_s15336,cylinder_bottle,use,data/oakink_shadow_dataset_valid_force_noise_accept_1/cylinder_bottle_s336/006478_use_s15336.json,0.2128519999999999,0.055465,7,test
cylinder_bottle_s336,003089_liftup_s15336,cylinder_bottle,liftup,data/oakink_shadow_dataset_valid_force_noise_accept_1/cylinder_bottle_s336/003089_liftup_s15336.json,0.2128519999999999,0.055465,14,test
cylinder_bottle_s336,005262_liftup_s15336,cylinder_bottle,liftup,data/oakink_shadow_dataset_valid_force_noise_accept_1/cylinder_bottle_s336/005262_liftup_s15336.json,0.2128519999999999,0.055465,17,test
knife_s249,003705_use_s20249,knife,use,data/oakink_shadow_dataset_valid_force_noise_accept_1/knife_s249/003705_use_s20249.json,0.204505,0.01033798,12,train
knife_s249,000361_use_s20249,knife,use,data/oakink_shadow_dataset_valid_force_noise_accept_1/knife_s249/000361_use_s20249.json,0.204505,0.01033798,7,train
cylinder_bottle_s125,004036_handover_s15125,cylinder_bottle,handover,data/oakink_shadow_dataset_valid_force_noise_accept_1/cylinder_bottle_s125/004036_handover_s15125.json,0.1468052,0.0500838,0,train
cylinder_bottle_s125,001402_handover_another_s15125,cylinder_bottle,handover,data/oakink_shadow_dataset_valid_force_noise_accept_1/cylinder_bottle_s125/001402_handover_another_s15125.json,0.1468052,0.0500838,4,train
cylinder_bottle_s125,005515_handover_s15125,cylinder_bottle,handover,data/oakink_shadow_dataset_valid_force_noise_accept_1/cylinder_bottle_s125/005515_handover_s15125.json,0.1468052,0.0500838,4,train
cylinder_bottle_s125,005893_liftup_s15125,cylinder_bottle,liftup,data/oakink_shadow_dataset_valid_force_noise_accept_1/cylinder_bottle_s125/005893_liftup_s15125.json,0.1468052,0.0500838,4,train
cylinder_bottle_s125,001249_liftup_s15125,cylinder_bottle,liftup,data/oakink_shadow_dataset_valid_force_noise_accept_1/cylinder_bottle_s125/001249_liftup_s15125.json,0.1468052,0.0500838,12,train
cylinder_bottle_s125,005091_liftup_s15125,cylinder_bottle,liftup,data/oakink_shadow_dataset_valid_force_noise_accept_1/cylinder_bottle_s125/005091_liftup_s15125.json,0.1468052,0.0500838,13,train
cylinder_bottle_s125,000454_hold_s15125,cylinder_bottle,hold,data/oakink_shadow_dataset_valid_force_noise_accept_1/cylinder_bottle_s125/000454_hold_s15125.json,0.1468052,0.0500838,18,train
knife_s326,000664_use_s20326,knife,use,data/oakink_shadow_dataset_valid_force_noise_accept_1/knife_s326/000664_use_s20326.json,0.206415,0.01186424,7,train
bowl_s129,000169_liftup_s12129,bowl,liftup,data/oakink_shadow_dataset_valid_force_noise_accept_1/bowl_s129/000169_liftup_s12129.json,0.1478732999999999,0.0584369,3,train
bowl_s129,000962_liftup_s12129,bowl,liftup,data/oakink_shadow_dataset_valid_force_noise_accept_1/bowl_s129/000962_liftup_s12129.json,0.1478732999999999,0.0584369,3,train
bowl_s129,000889_liftup_s12129,bowl,liftup,data/oakink_shadow_dataset_valid_force_noise_accept_1/bowl_s129/000889_liftup_s12129.json,0.1478732999999999,0.0584369,3,train
bowl_s129,000387_hold_s12129,bowl,hold,data/oakink_shadow_dataset_valid_force_noise_accept_1/bowl_s129/000387_hold_s12129.json,0.1478732999999999,0.0584369,3,train
bowl_s129,000023_hold_s12129,bowl,hold,data/oakink_shadow_dataset_valid_force_noise_accept_1/bowl_s129/000023_hold_s12129.json,0.1478732999999999,0.0584369,13,train
bowl_s129,000811_hold_s12129,bowl,hold,data/oakink_shadow_dataset_valid_force_noise_accept_1/bowl_s129/000811_hold_s12129.json,0.1478732999999999,0.0584369,3,train
bowl_s129,000243_use_s12129,bowl,use,data/oakink_shadow_dataset_valid_force_noise_accept_1/bowl_s129/000243_use_s12129.json,0.1478732999999999,0.0584369,9,train
bowl_s129,000309_use_s12129,bowl,use,data/oakink_shadow_dataset_valid_force_noise_accept_1/bowl_s129/000309_use_s12129.json,0.1478732999999999,0.0584369,3,train
bowl_s129,000530_use_s12129,bowl,use,data/oakink_shadow_dataset_valid_force_noise_accept_1/bowl_s129/000530_use_s12129.json,0.1478732999999999,0.0584369,3,train
bowl_s129,000601_handover_s12129,bowl,handover,data/oakink_shadow_dataset_valid_force_noise_accept_1/bowl_s129/000601_handover_s12129.json,0.1478732999999999,0.0584369,0,train
bowl_s129,000097_handover_another_s12129,bowl,handover,data/oakink_shadow_dataset_valid_force_noise_accept_1/bowl_s129/000097_handover_another_s12129.json,0.1478732999999999,0.0584369,16,train
knife_s248,000144_use_s20248,knife,use,data/oakink_shadow_dataset_valid_force_noise_accept_1/knife_s248/000144_use_s20248.json,0.23519,0.01384658,7,train
knife_s248,000841_use_s20248,knife,use,data/oakink_shadow_dataset_valid_force_noise_accept_1/knife_s248/000841_use_s20248.json,0.23519,0.01384658,7,train
knife_s248,001115_use_s20248,knife,use,data/oakink_shadow_dataset_valid_force_noise_accept_1/knife_s248/001115_use_s20248.json,0.23519,0.01384658,7,train
knife_s248,002575_handover_another_s20248,knife,handover,data/oakink_shadow_dataset_valid_force_noise_accept_1/knife_s248/002575_handover_another_s20248.json,0.23519,0.01384658,7,train
knife_s248,001731_handover_another_s20248,knife,handover,data/oakink_shadow_dataset_valid_force_noise_accept_1/knife_s248/001731_handover_another_s20248.json,0.23519,0.01384658,7,train
knife_s248,002380_handover_s20248,knife,handover,data/oakink_shadow_dataset_valid_force_noise_accept_1/knife_s248/002380_handover_s20248.json,0.23519,0.01384658,10,train
cylinder_bottle_s220,007658_liftup_s15220,cylinder_bottle,liftup,data/oakink_shadow_dataset_valid_force_noise_accept_1/cylinder_bottle_s220/007658_liftup_s15220.json,0.217528,0.1035954,15,train
cylinder_bottle_s220,003030_liftup_s15220,cylinder_bottle,liftup,data/oakink_shadow_dataset_valid_force_noise_accept_1/cylinder_bottle_s220/003030_liftup_s15220.json,0.217528,0.1035954,15,train
cylinder_bottle_s220,001581_liftup_s15220,cylinder_bottle,liftup,data/oakink_shadow_dataset_valid_force_noise_accept_1/cylinder_bottle_s220/001581_liftup_s15220.json,0.217528,0.1035954,15,train
cylinder_bottle_s220,003301_hold_s15220,cylinder_bottle,hold,data/oakink_shadow_dataset_valid_force_noise_accept_1/cylinder_bottle_s220/003301_hold_s15220.json,0.217528,0.1035954,15,train
cylinder_bottle_s220,007262_hold_s15220,cylinder_bottle,hold,data/oakink_shadow_dataset_valid_force_noise_accept_1/cylinder_bottle_s220/007262_hold_s15220.json,0.217528,0.1035954,17,train
cylinder_bottle_s220,001842_hold_s15220,cylinder_bottle,hold,data/oakink_shadow_dataset_valid_force_noise_accept_1/cylinder_bottle_s220/001842_hold_s15220.json,0.217528,0.1035954,1,train
cylinder_bottle_s220,003568_use_s15220,cylinder_bottle,use,data/oakink_shadow_dataset_valid_force_noise_accept_1/cylinder_bottle_s220/003568_use_s15220.json,0.217528,0.1035954,15,train
cylinder_bottle_s220,002760_use_s15220,cylinder_bottle,use,data/oakink_shadow_dataset_valid_force_noise_accept_1/cylinder_bottle_s220/002760_use_s15220.json,0.217528,0.1035954,2,train
cylinder_bottle_s220,007516_use_s15220,cylinder_bottle,use,data/oakink_shadow_dataset_valid_force_noise_accept_1/cylinder_bottle_s220/007516_use_s15220.json,0.217528,0.1035954,8,train
gamecontroller_maya8,000097_hold_o43107,gamecontroller,hold,data/oakink_shadow_dataset_valid_force_noise_accept_1/gamecontroller_maya8/000097_hold_o43107.json,0.1565634,0.0550317,8,train
gamecontroller_maya8,000024_handover_another_o43107,gamecontroller,handover,data/oakink_shadow_dataset_valid_force_noise_accept_1/gamecontroller_maya8/000024_handover_another_o43107.json,0.1565634,0.0550317,0,train
cylinder_bottle_s412,001680_liftup_s15412,cylinder_bottle,liftup,data/oakink_shadow_dataset_valid_force_noise_accept_1/cylinder_bottle_s412/001680_liftup_s15412.json,0.279477,0.0720929,15,train
cylinder_bottle_s412,005321_liftup_s15412,cylinder_bottle,liftup,data/oakink_shadow_dataset_valid_force_noise_accept_1/cylinder_bottle_s412/005321_liftup_s15412.json,0.279477,0.0720929,17,train
cylinder_bottle_s412,003129_liftup_s15412,cylinder_bottle,liftup,data/oakink_shadow_dataset_valid_force_noise_accept_1/cylinder_bottle_s412/003129_liftup_s15412.json,0.279477,0.0720929,17,train
cylinder_bottle_s412,005736_handover_s15412,cylinder_bottle,handover,data/oakink_shadow_dataset_valid_force_noise_accept_1/cylinder_bottle_s412/005736_handover_s15412.json,0.279477,0.0720929,17,train
cylinder_bottle_s412,002306_handover_s15412,cylinder_bottle,handover,data/oakink_shadow_dataset_valid_force_noise_accept_1/cylinder_bottle_s412/002306_handover_s15412.json,0.279477,0.0720929,14,train
cylinder_bottle_s412,005736_handover_another_s15412,cylinder_bottle,handover,data/oakink_shadow_dataset_valid_force_noise_accept_1/cylinder_bottle_s412/005736_handover_another_s15412.json,0.279477,0.0720929,5,train
cylinder_bottle_s412,003665_use_s15412,cylinder_bottle,use,data/oakink_shadow_dataset_valid_force_noise_accept_1/cylinder_bottle_s412/003665_use_s15412.json,0.279477,0.0720929,17,train
cylinder_bottle_s412,006537_use_s15412,cylinder_bottle,use,data/oakink_shadow_dataset_valid_force_noise_accept_1/cylinder_bottle_s412/006537_use_s15412.json,0.279477,0.0720929,14,train
cylinder_bottle_s412,002859_use_s15412,cylinder_bottle,use,data/oakink_shadow_dataset_valid_force_noise_accept_1/cylinder_bottle_s412/002859_use_s15412.json,0.279477,0.0720929,14,train
cylinder_bottle_s412,003400_hold_s15412,cylinder_bottle,hold,data/oakink_shadow_dataset_valid_force_noise_accept_1/cylinder_bottle_s412/003400_hold_s15412.json,0.279477,0.0720929,14,train
cylinder_bottle_s275,002410_handover_another_s15275,cylinder_bottle,handover,data/oakink_shadow_dataset_valid_force_noise_accept_1/cylinder_bottle_s275/002410_handover_another_s15275.json,0.266922,0.0979693,15,train
cylinder_bottle_s275,002249_handover_another_s15275,cylinder_bottle,handover,data/oakink_shadow_dataset_valid_force_noise_accept_1/cylinder_bottle_s275/002249_handover_another_s15275.json,0.266922,0.0979693,1,train
cylinder_bottle_s275,002582_handover_another_s15275,cylinder_bottle,handover,data/oakink_shadow_dataset_valid_force_noise_accept_1/cylinder_bottle_s275/002582_handover_another_s15275.json,0.266922,0.0979693,1,train
cylinder_bottle_s275,003055_liftup_s15275,cylinder_bottle,liftup,data/oakink_shadow_dataset_valid_force_noise_accept_1/cylinder_bottle_s275/003055_liftup_s15275.json,0.266922,0.0979693,15,train
cylinder_bottle_s275,001607_liftup_s15275,cylinder_bottle,liftup,data/oakink_shadow_dataset_valid_force_noise_accept_1/cylinder_bottle_s275/001607_liftup_s15275.json,0.266922,0.0979693,15,train
cylinder_bottle_s275,003593_use_s15275,cylinder_bottle,use,data/oakink_shadow_dataset_valid_force_noise_accept_1/cylinder_bottle_s275/003593_use_s15275.json,0.266922,0.0979693,8,train
cylinder_bottle_s275,002786_use_s15275,cylinder_bottle,use,data/oakink_shadow_dataset_valid_force_noise_accept_1/cylinder_bottle_s275/002786_use_s15275.json,0.266922,0.0979693,15,train
bowl_s167,000339_use_s12167,bowl,use,data/oakink_shadow_dataset_valid_force_noise_accept_1/bowl_s167/000339_use_s12167.json,0.1415654,0.040578,3,train
bowl_s167,000556_use_s12167,bowl,use,data/oakink_shadow_dataset_valid_force_noise_accept_1/bowl_s167/000556_use_s12167.json,0.1415654,0.040578,3,train
bowl_s167,000766_use_s12167,bowl,use,data/oakink_shadow_dataset_valid_force_noise_accept_1/bowl_s167/000766_use_s12167.json,0.1415654,0.040578,3,train
bowl_s167,000917_liftup_s12167,bowl,liftup,data/oakink_shadow_dataset_valid_force_noise_accept_1/bowl_s167/000917_liftup_s12167.json,0.1415654,0.040578,3,train
bowl_s167,000989_liftup_s12167,bowl,liftup,data/oakink_shadow_dataset_valid_force_noise_accept_1/bowl_s167/000989_liftup_s12167.json,0.1415654,0.040578,3,train
bowl_s167,000198_liftup_s12167,bowl,liftup,data/oakink_shadow_dataset_valid_force_noise_accept_1/bowl_s167/000198_liftup_s12167.json,0.1415654,0.040578,3,train
bowl_s167,000052_hold_s12167,bowl,hold,data/oakink_shadow_dataset_valid_force_noise_accept_1/bowl_s167/000052_hold_s12167.json,0.1415654,0.040578,0,train
bowl_s167,000843_hold_s12167,bowl,hold,data/oakink_shadow_dataset_valid_force_noise_accept_1/bowl_s167/000843_hold_s12167.json,0.1415654,0.040578,3,train
bowl_s167,000488_hold_s12167,bowl,hold,data/oakink_shadow_dataset_valid_force_noise_accept_1/bowl_s167/000488_hold_s12167.json,0.1415654,0.040578,0,train
bowl_s167,000626_handover_s12167,bowl,handover,data/oakink_shadow_dataset_valid_force_noise_accept_1/bowl_s167/000626_handover_s12167.json,0.1415654,0.040578,0,train
binoculars_17,000204_handover_another_o42117,binoculars,handover,data/oakink_shadow_dataset_valid_force_noise_accept_1/binoculars_17/000204_handover_another_o42117.json,0.1590484999999999,0.0479389,19,test
binoculars_17,000018_handover_another_o42117,binoculars,handover,data/oakink_shadow_dataset_valid_force_noise_accept_1/binoculars_17/000018_handover_another_o42117.json,0.1590484999999999,0.0479389,9,test
binoculars_17,000047_handover_another_o42117,binoculars,handover,data/oakink_shadow_dataset_valid_force_noise_accept_1/binoculars_17/000047_handover_another_o42117.json,0.1590484999999999,0.0479389,9,test
binoculars_17,000172_use_o42117,binoculars,use,data/oakink_shadow_dataset_valid_force_noise_accept_1/binoculars_17/000172_use_o42117.json,0.1590484999999999,0.0479389,9,test
binoculars_17,000234_use_o42117,binoculars,use,data/oakink_shadow_dataset_valid_force_noise_accept_1/binoculars_17/000234_use_o42117.json,0.1590484999999999,0.0479389,19,test
binoculars_17,000139_hold_o42117,binoculars,hold,data/oakink_shadow_dataset_valid_force_noise_accept_1/binoculars_17/000139_hold_o42117.json,0.1590484999999999,0.0479389,4,test
marker_pen15,000030_handover_a29211,pen,handover,data/oakink_shadow_dataset_valid_force_noise_accept_1/marker_pen15/000030_handover_a29211.json,0.1348308999999999,0.0211248,4,train
marker_pen15,000153_use_a29211,pen,use,data/oakink_shadow_dataset_valid_force_noise_accept_1/marker_pen15/000153_use_a29211.json,0.1348308999999999,0.0211248,12,train
bowl_s106,000226_use_s12106,bowl,use,data/oakink_shadow_dataset_valid_force_noise_accept_1/bowl_s106/000226_use_s12106.json,0.1316158,0.0873177,0,test
bowl_s106,000513_use_s12106,bowl,use,data/oakink_shadow_dataset_valid_force_noise_accept_1/bowl_s106/000513_use_s12106.json,0.1316158,0.0873177,3,test
bowl_s106,000721_use_s12106,bowl,use,data/oakink_shadow_dataset_valid_force_noise_accept_1/bowl_s106/000721_use_s12106.json,0.1316158,0.0873177,3,test
bowl_s106,000586_handover_another_s12106,bowl,handover,data/oakink_shadow_dataset_valid_force_noise_accept_1/bowl_s106/000586_handover_another_s12106.json,0.1316158,0.0873177,19,test
bowl_s106,000082_handover_another_s12106,bowl,handover,data/oakink_shadow_dataset_valid_force_noise_accept_1/bowl_s106/000082_handover_another_s12106.json,0.1316158,0.0873177,3,test
bowl_s106,000082_handover_s12106,bowl,handover,data/oakink_shadow_dataset_valid_force_noise_accept_1/bowl_s106/000082_handover_s12106.json,0.1316158,0.0873177,13,test
bowl_s106,000150_liftup_s12106,bowl,liftup,data/oakink_shadow_dataset_valid_force_noise_accept_1/bowl_s106/000150_liftup_s12106.json,0.1316158,0.0873177,3,test
bowl_s106,000943_liftup_s12106,bowl,liftup,data/oakink_shadow_dataset_valid_force_noise_accept_1/bowl_s106/000943_liftup_s12106.json,0.1316158,0.0873177,3,test
bowl_s106,000869_liftup_s12106,bowl,liftup,data/oakink_shadow_dataset_valid_force_noise_accept_1/bowl_s106/000869_liftup_s12106.json,0.1316158,0.0873177,3,test
